home_zip,lvl1_mean,lvl1_frac,lvl2_mean,lvl2_frac,dcfc_mean,dcfc_frac,tot_chargers_mean,tot_chargers_frac
93640,0.40935853734118377,0.06755500464828014,6.107220328478463,0.44499535171986365,1.0151843817787418,0.13201115587232726,7.531763247598389,0.4735048032228076
93641,1.0701754385964912,0.07017543859649122,10.87719298245614,0.5204678362573099,1.1812865497076022,0.14035087719298245,13.128654970760232,0.5321637426900585
93643,0.6591397849462366,0.13870967741935483,7.226881720430107,0.4483870967741935,2.3161290322580643,0.2623655913978495,10.20215053763441,0.46881720430107526
93644,0.6055143160127253,0.18345705196182396,7.951219512195122,0.5369388476493461,2.831389183457052,0.3803464121597738,11.3881230116649,0.5620360551431601
93645,0.2,0.08888888888888889,2.8555555555555556,0.4222222222222222,1.5333333333333334,0.2555555555555556,4.5888888888888895,0.4222222222222222
93646,0.36985256736146416,0.07244534824605998,5.116929334011185,0.3670564311133706,0.9031520081342146,0.12913065582104727,6.389933909506864,0.3940010167768175
93647,0.32276507276507277,0.07822245322245322,4.6943866943866945,0.2624740124740125,0.945945945945946,0.12681912681912683,5.963097713097714,0.2840436590436591
93648,0.35366947783958375,0.05885519468867756,5.589090256594294,0.45020635205454873,1.03463125785035,0.14139601650816436,6.977390992284228,0.4710209940785932
93650,0.41805813234384664,0.0766852195423624,7.7687074829931975,0.6085343228200372,2.0847247990105133,0.3259121830550402,10.271490414347557,0.640074211502783
93651,0.4558610709117221,0.085383502170767,7.960926193921852,0.516642547033285,1.5021707670043414,0.22141823444283645,9.918958031837915,0.532561505065123
93652,0.9276315789473684,0.11184210526315788,10.217105263157894,0.41447368421052627,1.789473684210526,0.17105263157894735,12.93421052631579,0.42105263157894735
93653,0.8612975391498882,0.14541387024608501,8.512304250559284,0.47203579418344516,1.6890380313199105,0.27069351230425054,11.062639821029082,0.5167785234899329
93654,0.36789080272993174,0.05614234644133897,5.727656808579786,0.4583197920051999,0.9704257393565161,0.14705882352941177,7.0659733506662334,0.4726194345141372
93656,0.3089571614019905,0.04759844223279965,4.710947641713544,0.3041973171787105,0.9597576806577239,0.1293812202509736,5.979662483773258,0.32020770229337947
93657,0.4710350749719268,0.061694960036990557,7.169562058260123,0.49263491644098023,1.2285487812933482,0.19340775480546932,8.869145914525399,0.5118567937116058
93660,1.0093582887700534,0.10561497326203208,11.463903743315507,0.44385026737967914,1.6377005347593583,0.1764705882352941,14.110962566844918,0.47192513368983957
93662,0.363567266278186,0.05768093910987248,5.705683641584326,0.44219238240013514,1.3544464149987332,0.18799087914872054,7.423697322861245,0.47006165019846297
93664,0.8055555555555555,0.21296296296296297,8.106481481481481,0.5324074074074074,1.3101851851851851,0.2037037037037037,10.222222222222221,0.5648148148148148
93665,0.8714285714285714,0.07142857142857142,9.042857142857143,0.3071428571428571,1.7642857142857142,0.14285714285714285,11.678571428571429,0.32857142857142857
93666,0.4888888888888889,0.06666666666666667,5.595555555555555,0.39555555555555555,0.7866666666666666,0.13777777777777778,6.871111111111111,0.4222222222222222
93667,0.4211087420042644,0.1162046908315565,6.845415778251599,0.4904051172707889,1.152452025586354,0.208955223880597,8.418976545842217,0.5074626865671642
93668,1.074074074074074,0.10648148148148148,10.12962962962963,0.49537037037037035,2.0185185185185186,0.2037037037037037,13.222222222222221,0.5185185185185185
93669,0.39361702127659576,0.18085106382978722,7.074468085106383,0.5106382978723404,1.9680851063829787,0.3191489361702128,9.436170212765957,0.5212765957446809
93673,0.16753926701570682,0.09947643979057592,3.9528795811518327,0.3403141361256545,1.2303664921465969,0.17277486910994766,5.350785340314136,0.3717277486910995
93675,0.5744500846023688,0.07868020304568528,8.51269035532995,0.46615905245346867,1.2901861252115059,0.18104906937394247,10.377326565143823,0.4805414551607445
93701,0.44782485072504974,0.06738697753767416,8.35172021609326,0.5217514927495024,1.5732158089280637,0.2584589138470287,10.372760875746375,0.5479101506966164
93702,0.5928829078801332,0.07928690344062153,8.513318534961154,0.4772475027746948,1.5615288568257493,0.23238068812430632,10.667730299667037,0.5033296337402886
93703,0.5047711609825057,0.07704541438416682,8.168492666548861,0.5159922247746952,1.5789008658773636,0.24836543558932675,10.25216469340873,0.543735642339636
93704,0.4942569673225893,0.07176564865105511,8.617843468969816,0.5820496839106045,1.737601282165435,0.29756922802956104,10.84970171845784,0.6046656575549817
93705,0.5250868973855222,0.06989572313737343,8.291521837690796,0.5575789632764092,1.6263412422547983,0.27096871694121205,10.442949977331116,0.5806256611757594
93706,0.49716295053144727,0.07168544713497962,7.534404219611604,0.4496923199872133,1.4389834572045073,0.2157755933828818,9.470550627347558,0.4792615679693119
93710,0.4137849732788431,0.0707324740647595,8.469977994341402,0.6092423766111286,1.6768311851618987,0.3061930210625589,10.560594152782144,0.6324269097767997
93711,0.39562868369351667,0.062254420432220035,7.885682711198428,0.5879174852652259,1.756753438113949,0.3093074656188605,10.038064833005894,0.6092829076620825
93720,0.4407270142661319,0.06681220490430015,8.757983449256232,0.6267451896227851,1.7079250647306696,0.3108087526019191,10.906635528253034,0.6476620805198761
93721,0.6412717456508698,0.09538092381523694,9.30473905218956,0.5440911817636472,1.7414517096580682,0.28494301139772044,11.6874625074985,0.5710857828434313
93722,0.45473064025823434,0.062302171801059264,7.88454667962017,0.5421354476793382,1.5729104641323766,0.2656617255319816,9.912187784010781,0.5666426400075214
93723,0.42789261107151344,0.06343549536707056,7.416488477072939,0.5027322404371585,1.4153005464480874,0.2316464718460442,9.259681634592539,0.5274411974340698
93725,0.3864621893178213,0.06166049709148599,6.681226864093072,0.46441036488630355,1.3224748810153357,0.21533580116340562,8.39016393442623,0.49106292966684295
93726,0.5124112360962735,0.07892917740212406,8.283667441714321,0.5642556400427323,1.6553761075849935,0.2795198893986049,10.451454785395589,0.5863759190598882
93727,0.45682067345340643,0.07054032889584964,7.859451840250587,0.5293030540328896,1.4725763508222396,0.2576664056382146,9.788848864526233,0.5594675019577134
93728,0.45500420521446594,0.0687973086627418,8.161648444070646,0.5470142977291842,1.5959629941126996,0.2659377628259041,10.212615643397813,0.5677039529015979
93730,0.36654943337241114,0.056858147713950764,8.270222743259087,0.6402891754591638,1.612543962485346,0.30793278624462683,10.249316139116843,0.6582649472450176
93901,1.2604357889695905,0.29355894325165616,9.326841727192912,0.6130577061217974,2.011253890972943,0.21725596615851225,12.598531407135447,0.6287014127224838
93905,0.904159703717086,0.2081206810893817,8.522198636014634,0.5298766993360733,1.9783207623865229,0.20044261776794184,11.404679102118243,0.5456393116842058
93906,1.006912264442385,0.22926320667284522,9.111831943157245,0.5676166203274637,2.2715091133765832,0.2175239419215323,12.390253320976212,0.5866929255483473
93907,1.067424539396315,0.2471579772638181,9.965699725597805,0.5738925911407291,2.2506860054880438,0.2509800078400627,13.283810270482164,0.5971187769502156
93908,1.3129681304156264,0.3050374504332501,11.182405639594654,0.6096343075341459,1.9478631223380818,0.2596563372007637,14.443236892348361,0.6278454986047878
93920,1.2367346938775512,0.1959183673469388,13.551020408163266,0.49183673469387756,2.5306122448979593,0.30000000000000004,17.31836734693878,0.5326530612244899
93921,1.5190735694822888,0.33787465940054495,17.128065395095366,0.656675749318801,3.1743869209809263,0.4141689373297003,21.821525885558582,0.6839237057220708
93923,1.8367612600885188,0.3834938818016142,15.478781567300183,0.6860192658161938,3.04399895860453,0.4326998177557928,20.359541785993233,0.7084092684196824
93924,1.3514478381594606,0.31812772709242365,11.982943276477588,0.6604522015073383,2.6406188020626735,0.421658072193574,15.975009916699722,0.6818722729075763
93925,0.8484042553191489,0.16489361702127658,9.79654255319149,0.5359042553191489,1.7300531914893615,0.16888297872340424,12.375,0.5531914893617021
93926,0.7869760997575338,0.1648770349844129,8.416002771042605,0.5213023900242466,1.7156217526844475,0.1780394873571181,10.918600623484586,0.5382750259785244
93927,0.7417758369723436,0.16579330422125182,8.347016011644833,0.4554585152838428,2.1570596797671033,0.24425036390101892,11.24585152838428,0.5349344978165939
93928,1.6830985915492958,0.22535211267605634,21.316901408450704,0.5492957746478874,2.711267605633803,0.323943661971831,25.711267605633804,0.5985915492957746
93930,1.0671412392816697,0.2928328749393302,8.955023458987219,0.5584856819284906,1.680472415466753,0.25206277301407537,11.702637113735642,0.593269697459958
93932,1.4808743169398908,0.17486338797814208,19.010928961748633,0.5573770491803278,4.256830601092896,0.31693989071038253,24.74863387978142,0.5683060109289617
93933,1.7696112375111288,0.45098427144128994,12.740231476901771,0.7040261153427639,2.6262736175685033,0.35206251854782866,17.136116331981402,0.7279651795429816
93940,1.873593429158111,0.4591375770020534,13.716139630390144,0.7307597535934292,2.602299794661191,0.4118275154004107,18.192032854209444,0.7479260780287474
93943,0,0,0.6666666666666666,0.3333333333333333,0,0,0.6666666666666666,0.3333333333333333
93950,1.755617006567577,0.43155893536121676,13.53128240580712,0.6596958174904943,2.3311441410300726,0.3653646733494642,17.61804355340477,0.6842378154165226
93953,1.6277915632754343,0.35401157981803144,14.494623655913978,0.6650124069478909,3.138957816377171,0.42597187758478083,19.261373035566585,0.6782464846980976
93954,0.9777777777777779,0.20740740740740743,7.785185185185186,0.5185185185185185,1.7481481481481482,0.25925925925925924,10.511111111111111,0.562962962962963
93955,1.824681759280433,0.43760957390044974,13.587087430444393,0.6953273877582133,2.9341413217470844,0.41420840003049014,18.34591051147191,0.7173565058312371
93960,0.7495995728777363,0.15408435664709022,8.93379604911906,0.5203416978109984,1.7551521623064603,0.18601174586225308,11.438547784303257,0.5451147891083823
93962,1.0588235294117647,0.2531969309462916,8.432225063938619,0.5831202046035806,2.350383631713555,0.2173913043478261,11.84143222506394,0.5933503836317136
94002,3.598202145339175,0.4206073424988669,49.52016920985043,0.8248980208490708,6.017525305937452,0.5470614896510047,59.135896661127056,0.8553406859042151
94005,6.5813458262350935,0.5332197614991482,56.95826235093697,0.7823679727427598,6.767461669505963,0.608603066439523,70.30706984667802,0.8398637137989778
94010,5.383893749341204,0.5016865183935912,52.807315273532204,0.8211236428797302,6.4793401496785075,0.5670391061452514,64.67054917255192,0.8524296405607674
94014,7.312085843373494,0.5379894578313253,57.68727409638554,0.8066265060240965,7.289834337349398,0.5985692771084338,72.28919427710844,0.8347891566265061
94015,6.94851839887228,0.5271798185075328,56.19996475874424,0.8020028780358873,7.3189921000851665,0.5868256438871106,70.46747525770168,0.8285806584241285
