row,home_zip,lvl1_mean,lvl1_frac,lvl2_mean,lvl2_frac,dcfc_mean,dcfc_frac,tot_chargers_mean,tot_chargers_frac
482,95816,8.64148024750119,0.4366968110423608,63.69264635887672,0.7028795811518325,6.3178248453117565,0.45728224654926225,78.65195145168967,0.7427415516420752
483,95864,5.8749507680189055,0.32768806616778257,43.165714848365496,0.6308586057502954,4.721937770775896,0.3718983851910201,53.7626033871603,0.6808782985427334
485,95822,5.9001088731627656,0.3161676646706587,43.93217201959717,0.5932498639085465,4.7875340228633645,0.3622210125204137,54.6198149156233,0.6428960261295591
486,95608,4.406890130353817,0.29042830540037246,34.237765363128496,0.5942644320297952,4.118621973929237,0.3311731843575419,42.76327746741155,0.639292364990689
487,95662,2.9448491155046828,0.26201873048907387,24.360180367672562,0.5648976760319112,3.452653485952133,0.29136316337148804,30.757682969129377,0.6135275754422477
488,95821,4.287368926050305,0.2898362003975053,33.69371530395449,0.5937221574943459,4.236104447947365,0.33671441299431154,42.217188677952166,0.642382290453019
489,95821,4.287368926050305,0.2898362003975053,33.69371530395449,0.5937221574943459,4.236104447947365,0.33671441299431154,42.217188677952166,0.642382290453019
490,95818,9.054092097325558,0.42388900060325757,64.96209531469938,0.691232656344259,6.641664990951136,0.45646491051679067,80.65785240297608,0.7291373416448824
491,95835,6.438437348814707,0.36671504596032894,46.945331398161585,0.6343130140299952,5.2996492501209485,0.39338413159167873,58.683417997097244,0.6999879051765844
497,95670,3.8279497175590738,0.28339565597899596,30.09077890046941,0.5856472273052749,3.6134935157928236,0.2976370435197709,37.53222213382131,0.6379186888376164
499,95826,5.2167654530059275,0.3161727349703641,39.93446232006774,0.6026531188258538,4.480496754163139,0.34191363251481793,49.631724527236805,0.6486593282528931
500,95621,2.860493484890491,0.27757138896589967,23.96578874410868,0.5838092597726643,3.638702522872193,0.30507346825616855,30.464984751871363,0.6271693928472415
502,95816,8.64148024750119,0.4366968110423608,63.69264635887672,0.7028795811518325,6.3178248453117565,0.45728224654926225,78.65195145168967,0.7427415516420752
504,95822,5.9001088731627656,0.3161676646706587,43.93217201959717,0.5932498639085465,4.7875340228633645,0.3622210125204137,54.6198149156233,0.6428960261295591
505,95673,3.231901293295674,0.2656459045636985,26.46632971606957,0.55269808235469,3.5061691690203656,0.3014716812843764,33.20440017838561,0.6011595064664783
506,95660,2.6473308771654778,0.2525672179979619,22.55530297091793,0.5514619424629615,3.440150505604766,0.2951320843458493,28.64278435368817,0.5991220506388649
507,95826,5.2167654530059275,0.3161727349703641,39.93446232006774,0.6026531188258538,4.480496754163139,0.34191363251481793,49.631724527236805,0.6486593282528931
508,95624,4.721842825943773,0.2953166707109925,37.07040593475925,0.5789163517870143,4.13623600374389,0.3290463479737928,45.928484764446914,0.6463410406628073
509,95630,3.4399434472584214,0.2755409392672732,29.38806245389722,0.6416277354315221,3.596231866240472,0.3082431767887878,36.424237767396114,0.6913265306122449
510,95819,8.400048875855328,0.43291788856304986,59.343230694037146,0.708822091886608,5.766495601173021,0.43132942326490714,73.5097751710655,0.7473118279569892
511,95831,8.447093266415726,0.3728042659974906,58.728774571309074,0.6402655792555416,5.820629443747386,0.4087724801338352,72.99649728147219,0.6831869510664994
512,95818,9.054092097325558,0.42388900060325757,64.96209531469938,0.691232656344259,6.641664990951136,0.45646491051679067,80.65785240297608,0.7291373416448824
513,95822,5.9001088731627656,0.3161676646706587,43.93217201959717,0.5932498639085465,4.7875340228633645,0.3622210125204137,54.6198149156233,0.6428960261295591
514,95829,4.690770546613793,0.2808490786097504,36.0477412331856,0.5700956379752741,3.9575460695124796,0.3189487598164995,44.69605784931187,0.6240572272762616
515,95624,4.721842825943773,0.2953166707109925,37.07040593475925,0.5789163517870143,4.13623600374389,0.3290463479737928,45.928484764446914,0.6463410406628073
518,95693,4.68278463648834,0.28189300411522633,34.224965706447186,0.5387517146776406,3.7253086419753085,0.294238683127572,42.63305898491084,0.5967078189300411
522,95608,4.406890130353817,0.29042830540037246,34.237765363128496,0.5942644320297952,4.118621973929237,0.3311731843575419,42.76327746741155,0.639292364990689
523,95864,5.8749507680189055,0.32768806616778257,43.165714848365496,0.6308586057502954,4.721937770775896,0.3718983851910201,53.7626033871603,0.6808782985427334
524,95822,5.9001088731627656,0.3161676646706587,43.93217201959717,0.5932498639085465,4.7875340228633645,0.3622210125204137,54.6198149156233,0.6428960261295591
525,95662,2.9448491155046828,0.26201873048907387,24.360180367672562,0.5648976760319112,3.452653485952133,0.29136316337148804,30.757682969129377,0.6135275754422477
526,95831,8.447093266415726,0.3728042659974906,58.728774571309074,0.6402655792555416,5.820629443747386,0.4087724801338352,72.99649728147219,0.6831869510664994
527,95670,3.8279497175590738,0.28339565597899596,30.09077890046941,0.5856472273052749,3.6134935157928236,0.2976370435197709,37.53222213382131,0.6379186888376164
528,95864,5.8749507680189055,0.32768806616778257,43.165714848365496,0.6308586057502954,4.721937770775896,0.3718983851910201,53.7626033871603,0.6808782985427334
529,95662,2.9448491155046828,0.26201873048907387,24.360180367672562,0.5648976760319112,3.452653485952133,0.29136316337148804,30.757682969129377,0.6135275754422477
530,95628,3.9702805910675742,0.2873429630859483,31.334218827826664,0.5969893187226741,4.012507609718302,0.325585256516686,39.31700702861254,0.6390503071559024
531,95831,8.447093266415726,0.3728042659974906,58.728774571309074,0.6402655792555416,5.820629443747386,0.4087724801338352,72.99649728147219,0.6831869510664994
532,95829,4.690770546613793,0.2808490786097504,36.0477412331856,0.5700956379752741,3.9575460695124796,0.3189487598164995,44.69605784931187,0.6240572272762616
533,95834,5.939498703543648,0.34546240276577356,43.57182368193604,0.6167675021607606,5.128435609334486,0.38383751080380296,54.639757994814175,0.683923941227312
534,95831,8.447093266415726,0.3728042659974906,58.728774571309074,0.6402655792555416,5.820629443747386,0.4087724801338352,72.99649728147219,0.6831869510664994
535,95610,2.778448582010045,0.2711176500431231,23.42453452386992,0.5709502308355741,3.469230378976206,0.29369387651565115,29.672213484856172,0.6169144132717772
536,95815,3.645953002610966,0.2772845953002611,30.057023498694516,0.5693994778067885,3.9626109660574413,0.3282506527415144,37.665587467362926,0.6260052219321148
537,95818,9.054092097325558,0.42388900060325757,64.96209531469938,0.691232656344259,6.641664990951136,0.45646491051679067,80.65785240297608,0.7291373416448824
538,95823,3.506188880530671,0.2520344662517951,29.299801682281338,0.5400396635437325,3.7862955617862273,0.3107433495178828,36.59228612459824,0.5972440675647952
539,95819,8.400048875855328,0.43291788856304986,59.343230694037146,0.708822091886608,5.766495601173021,0.43132942326490714,73.5097751710655,0.7473118279569892
540,95831,8.447093266415726,0.3728042659974906,58.728774571309074,0.6402655792555416,5.820629443747386,0.4087724801338352,72.99649728147219,0.6831869510664994
541,95821,4.287368926050305,0.2898362003975053,33.69371530395449,0.5937221574943459,4.236104447947365,0.33671441299431154,42.217188677952166,0.642382290453019
542,95821,4.287368926050305,0.2898362003975053,33.69371530395449,0.5937221574943459,4.236104447947365,0.33671441299431154,42.217188677952166,0.642382290453019
544,95838,3.4781095193466327,0.2647610121836926,27.307336992904002,0.5561654840005356,3.763756861695006,0.3127594055429107,34.54920337394564,0.6116615343419467
546,95819,8.400048875855328,0.43291788856304986,59.343230694037146,0.708822091886608,5.766495601173021,0.43132942326490714,73.5097751710655,0.7473118279569892
547,95628,3.9702805910675742,0.2873429630859483,31.334218827826664,0.5969893187226741,4.012507609718302,0.325585256516686,39.31700702861254,0.6390503071559024
549,95630,3.4399434472584214,0.2755409392672732,29.38806245389722,0.6416277354315221,3.596231866240472,0.3082431767887878,36.424237767396114,0.6913265306122449
